id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
20502	u,特紋克水晶獅\0	a,	9C	E8	A9	-1
20504	u,恐懼士兵\0	a,	9C	E8	A9	-1
20505	u,廢墟蝙蝠\0	a,	9C	E8	A9	-1
20506	u,廢墟安普\0	u,變得凶暴的\0	9C	E8	A9	-1
20507	u,廢墟安普利比\0	u,變得凶暴的\0	9C	E8	A9	-1
20508	u,掠食者狼蛛\0	a,	9C	E8	A9	-1
20509	u,蘑菇孢子\0	a,	9C	E8	A9	-1
20510	u,水晶獅\0	a,	9C	E8	A9	-1
20511	u,松脂石高崙\0	a,	9C	E8	A9	-1
20512	u,荒野追蹤者\0	a,	9C	E8	A9	-1
20513	u,骷髏騎士\0	a,	9C	E8	A9	-1
20514	u,骷髏護衛兵\0	a,	9C	E8	A9	-1
20515	u,骷髏步兵\0	a,	9C	E8	A9	-1
20516	u,骷髏哨兵\0	a,	9C	E8	A9	-1
20517	u,骷髏獵人\0	a,	9C	E8	A9	-1
20518	u,骷髏獵人弓箭手\0	a,	9C	E8	A9	-1
20519	u,骷髏槍兵\0	a,	9C	E8	A9	-1
20520	u,海賊王烏山卡\0	a,	9C	E8	A9	-1
20521	u,玄武石高崙\0	a,	9C	E8	A9	-1
20522	u,白牙\0	a,	9C	E8	A9	-1
20524	u,灰狼\0	a,	9C	E8	A9	-1
20525	u,灰毛狼\0	a,	9C	E8	A9	-1
20526	u,黑曜石高崙\0	a,	9C	E8	A9	-1
20527	u,白狼\0	a,	9C	E8	A9	-1
20528	u,哥布林王\0	a,	9C	E8	A9	-1
20529	u,幼棕狐狗\0	a,	9C	E8	A9	-1
20530	u,幼紅狐狗\0	a,	9C	E8	A9	-1
20531	u,幼赤狐狗\0	a,	9C	E8	A9	-1
20532	u,棕狐狗\0	a,	9C	E8	A9	-1
20533	u,長尾狐狗\0	a,	9C	E8	A9	-1
20534	u,紅狐狗\0	a,	9C	E8	A9	-1
20535	u,赤狐狗\0	a,	9C	E8	A9	-1
20536	u,棕狐狗首領\0	a,	9C	E8	A9	-1
20537	u,紅狐狗首領\0	a,	9C	E8	A9	-1
20538	u,赤狐狗首領\0	a,	9C	E8	A9	-1
20539	u,長尾狐狗首領\0	a,	9C	E8	A9	-1
20540	u,寶石獸\0	a,	9C	E8	A9	-1
20541	u,礦坑蝙蝠\0	a,	9C	E8	A9	-1
20542	u,骷髏長弓手\0	a,	9C	E8	A9	-1
20543	u,靈魂\0	a,	9C	E8	A9	-1
20544	u,狐狗首領\0	a,	9C	E8	A9	-1
20545	u,幼狐狗\0	a,	9C	E8	A9	-1
20546	u,土瑞克獸人首領\0	a,	9C	E8	A9	-1
20547	u,豺狼後備兵\0	a,	9C	E8	A9	-1
20548	u,豺狼逃亡者\0	a,	9C	E8	A9	-1
20549	u,豺狼王\0	a,	9C	E8	A9	-1
20550	u,邪惡蜥蜴守護者\0	a,	9C	E8	A9	-1
20551	u,食腐王\0	a,	9C	E8	A9	-1
20552	u,赤色束縛\0	a,	9C	E8	A9	-1
20553	u,溫德薩斯\0	a,	9C	E8	A9	-1
20554	u,葛雷迪斯\0	a,	9C	E8	A9	-1
20555	u,巨大蘑菇\0	a,	9C	E8	A9	-1
20556	u,巨大眼怪\0	a,	9C	E8	A9	-1
20557	u,邪惡亞龍\0	a,	9C	E8	A9	-1
20558	u,腐爛樹\0	a,	9C	E8	A9	-1
20559	u,腐爛高崙\0	a,	9C	E8	A9	-1
20560	u,崔沙林\0	a,	9C	E8	A9	-1
20561	u,崔沙林多得\0	a,	9C	E8	A9	-1
20562	u,孢子殭屍\0	a,	9C	E8	A9	-1
20563	u,瑪那宣\0	a,	9C	E8	A9	-1
20564	u,附法眼怪\0	a,	9C	E8	A9	-1
20565	u,附法岩石高崙\0	a,	9C	E8	A9	-1
20566	u,附法鋼鐵高崙\0	a,	9C	E8	A9	-1
20567	u,附法翼魔\0	a,	9C	E8	A9	-1
20568	u,拜佛特\0	a,	9C	E8	A9	-1
20569	u,拜佛特辛爵\0	a,	9C	E8	A9	-1
20570	u,塔爾克食人妖\0	a,	9C	E8	A9	-1
20571	u,塔爾克食人妖戰士\0	a,	9C	E8	A9	-1
20572	u,塔爾克食人妖高等戰士\0	a,	9C	E8	A9	-1
20573	u,塔爾克邪惡蜥蜴\0	a,	9C	E8	A9	-1
20574	u,塔爾克邪惡蜥蜴首領\0	a,	9C	E8	A9	-1
20575	u,奧耶豺狼戰士\0	a,	9C	E8	A9	-1
20576	u,奧耶豺狼巫醫\0	a,	9C	E8	A9	-1
20577	u,里多蜥蜴人\0	a,	9C	E8	A9	-1
20578	u,里多蜥蜴人弓箭手\0	a,	9C	E8	A9	-1
20579	u,里多蜥蜴人士兵\0	a,	9C	E8	A9	-1
20580	u,里多蜥蜴人戰士\0	a,	9C	E8	A9	-1
20581	u,里多蜥蜴人巫師\0	a,	9C	E8	A9	-1
20582	u,里多蜥蜴人族長\0	a,	9C	E8	A9	-1
20583	u,提瑪克獸人\0	a,	9C	E8	A9	-1
20584	u,提瑪克獸人弓箭手\0	a,	9C	E8	A9	-1
20585	u,提瑪克獸人士兵\0	a,	9C	E8	A9	-1
20586	u,提瑪克獸人戰士\0	a,	9C	E8	A9	-1
20587	u,提瑪克獸人巫師\0	a,	9C	E8	A9	-1
20588	u,提瑪克獸人王\0	a,	9C	E8	A9	-1
20589	u,佛萊\0	a,	9C	E8	A9	-1
20590	u,賴雷\0	a,	9C	E8	A9	-1
20591	u,提米克倫\0	a,	9C	E8	A9	-1
20592	u,片奴\0	a,	9C	E8	A9	-1
20593	u,獨角獸\0	a,	9C	E8	A9	-1
20594	u,森林信使\0	a,	9C	E8	A9	-1
20595	u,佛萊首領\0	a,	9C	E8	A9	-1
20596	u,賴雷首領\0	a,	9C	E8	A9	-1
20597	u,提米克倫首領\0	a,	9C	E8	A9	-1
20598	u,片奴首領\0	a,	9C	E8	A9	-1
20599	u,獨角獸首領\0	a,	9C	E8	A9	-1
20600	u,卡魯食人妖\0	a,	9C	E8	A9	-1
20601	u,塔林獸人\0	a,	9C	E8	A9	-1
20602	u,塔林獸人弓箭手\0	a,	9C	E8	A9	-1
20603	u,可洛比\0	a,	9C	E8	A9	-1
20604	u,拉金\0	a,	9C	E8	A9	-1
20605	u,奇異的飛龍\0	a,	9C	E8	A9	-1
20606	u,庫倫地靈\0	a,	9C	E8	A9	-1
20607	u,庫倫地靈戰士\0	a,	9C	E8	A9	-1
20608	u,巴丁\0	a,	9C	E8	A9	-1
20609	u,火蜥蜴拉金\0	a,	9C	E8	A9	-1
20610	u,火焰觀察者\0	a,	9C	E8	A9	-1
20611	u,德雷巴奴康菲\0	a,	9C	E8	A9	-1
20612	u,火蜥蜴羅溫\0	a,	9C	E8	A9	-1
20613	u,拉菲蜥蜴人\0	a,	9C	E8	A9	-1
20614	u,拉菲蜥蜴人巡守\0	a,	9C	E8	A9	-1
20615	u,瑞特摩\0	a,	9C	E8	A9	-1
20616	u,水精拉金\0	a,	9C	E8	A9	-1
20617	u,水之觀察者\0	a,	9C	E8	A9	-1
20618	u,魅魔卡尼\0	a,	9C	E8	A9	-1
20619	u,水精羅溫\0	a,	9C	E8	A9	-1
20620	u,洞穴獸\0	a,	9C	E8	A9	-1
20621	u,死亡波動\0	a,	9C	E8	A9	-1
20622	u,瑪魯克士兵\0	a,	9C	E8	A9	-1
20623	u,波倫多\0	a,	9C	E8	A9	-1
20624	u,洞穴咆哮者\0	a,	9C	E8	A9	-1
20625	u,瑪魯克騎士\0	a,	9C	E8	A9	-1
20626	u,瑪魯克狂戰士\0	a,	9C	E8	A9	-1
20627	u,瑪魯克王\0	a,	9C	E8	A9	-1
20628	u,黎瑪卡霖尼司\0	a,	9C	E8	A9	-1
20629	u,卡拉克\0	a,	9C	E8	A9	-1
20630	u,泰可獸人\0	a,	9C	E8	A9	-1
20631	u,泰可獸人弓手\0	a,	9C	E8	A9	-1
20632	u,泰可獸人戰士\0	a,	9C	E8	A9	-1
20633	u,泰可獸人咒術士\0	a,	9C	E8	A9	-1
20634	u,泰可獸人團長\0	a,	9C	E8	A9	-1
20635	u,卡嵐可因\0	a,	9C	E8	A9	-1
20636	u,鏡之森林亡靈\0	a,	9C	E8	A9	-1
20637	u,鏡之森林亡靈\0	a,	9C	E8	A9	-1
20638	u,鏡之森林亡靈\0	a,	9C	E8	A9	-1
20639	u,鏡子\0	a,	9C	E8	A9	-1
20640	u,哈里特蜥蜴人\0	a,	9C	E8	A9	-1
20641	u,哈里特蜥蜴人士兵\0	a,	9C	E8	A9	-1
20642	u,哈里特蜥蜴人弓箭手\0	a,	9C	E8	A9	-1
20643	u,哈里特蜥蜴人戰士\0	a,	9C	E8	A9	-1
20644	u,哈里特蜥蜴人咒術士\0	a,	9C	E8	A9	-1
20645	u,哈里特蜥蜴人族長\0	a,	9C	E8	A9	-1
20646	u,哈朗卡\0	a,	9C	E8	A9	-1
20647	u,英葛則\0	a,	9C	E8	A9	-1
20648	u,巴藍伍德\0	a,	9C	E8	A9	-1
20649	u,罕羅特\0	a,	9C	E8	A9	-1
20650	u,科蘭洛特\0	a,	9C	E8	A9	-1
20651	u,甘麟\0	a,	9C	E8	A9	-1
20652	u,雷歐古\0	a,	9C	E8	A9	-1
20653	u,退化的下巨人\0	a,	9C	E8	A9	-1
20654	u,退化的下巨人士兵\0	a,	9C	E8	A9	-1
20655	u,退化的下巨人弓箭手\0	a,	9C	E8	A9	-1
20656	u,退化的下巨人巡守\0	a,	9C	E8	A9	-1
20657	u,退化的下巨人魔法師\0	a,	9C	E8	A9	-1
20658	u,退化的下巨人長老\0	a,	9C	E8	A9	-1
20659	u,墓地流浪者\0	a,	9C	E8	A9	-1
20660	u,貪慾弓箭手\0	a,	9C	E8	A9	-1
20661	u,哈塔勒鼠人盜賊\0	a,	9C	E8	A9	-1
20662	u,哈塔勒鼠人頭目\0	a,	9C	E8	A9	-1
20663	u,哈塔勒海尼西\0	a,	9C	E8	A9	-1
20664	u,帝萊普\0	a,	9C	E8	A9	-1
20665	u,泰可獸人補充兵\0	a,	9C	E8	A9	-1
20666	u,泰可獸人監視兵\0	a,	9C	E8	A9	-1
20667	u,帕克蘭\0	a,	9C	E8	A9	-1
20668	u,墳墓守護者\0	a,	9C	E8	A9	-1
20669	u,泰可獸人補給官\0	a,	9C	E8	A9	-1
20670	u,赤色飛龍\0	a,	9C	E8	A9	-1
20671	u,卡地烏斯\0	a,	9C	E8	A9	-1
20672	u,德立貝茲\0	a,	9C	E8	A9	-1
20673	u,帕力巴提\0	a,	9C	E8	A9	-1
20674	u,末日騎士\0	a,	9C	E8	A9	-1
20675	u,泰稜\0	a,	9C	E8	A9	-1
20676	u,沼澤審判官\0	a,	9C	E8	A9	-1
20677	u,吐爾奔\0	a,	9C	E8	A9	-1
20678	u,不死的刑罰\0	a,	9C	E8	A9	-1
20679	u,瑪許追蹤者\0	a,	9C	E8	A9	-1
20680	u,瑪許飛龍\0	a,	9C	E8	A9	-1
20681	u,巴諾爾賽勒諾斯\0	a,	9C	E8	A9	-1
20682	u,巴諾爾賽勒諾斯士兵\0	a,	9C	E8	A9	-1
20683	u,巴諾爾賽勒諾斯巡守\0	a,	9C	E8	A9	-1
20684	u,巴諾爾賽勒諾斯戰士\0	a,	9C	E8	A9	-1
20685	u,巴諾爾賽勒諾斯咒術士\0	a,	9C	E8	A9	-1
20686	u,巴諾爾賽勒諾斯族長\0	a,	9C	E8	A9	-1
20738	u,地精掠奪者 派卜克\0	a,	9C	E8	A9	-1
20739	u,派卜克的寵物狗\0	a,	9C	E8	A9	-1
20742	u,神祕之翼\0	a,	9C	E8	A9	-1
20743	u,咆哮者\0	a,	9C	E8	A9	-1
20744	u,赤眼吸血蝙蝠\0	a,	9C	E8	A9	-1
20745	u,荒原的犯罪者\0	a,	9C	E8	A9	-1
20746	u,犯罪者的手下\0	a,	9C	E8	A9	-1
20747	u,拉席德\0	a,	9C	E8	A9	-1
20748	u,拉席德追隨者\0	a,	9C	E8	A9	-1
20749	u,死亡之火\0	a,	9C	E8	A9	-1
20750	u,火焰弓手\0	a,	9C	E8	A9	-1
20751	u,狙擊者\0	a,	9C	E8	A9	-1
20752	u,狙擊者的手下\0	a,	9C	E8	A9	-1
20753	u,黑暗的君主\0	a,	9C	E8	A9	-1
20754	u,黑暗的騎士\0	a,	9C	E8	A9	-1
20755	u,血腥之斧指揮官\0	a,	9C	E8	A9	-1
20756	u,血腥之斧狙擊兵\0	a,	9C	E8	A9	-1
20757	u,血腥之斧突擊兵\0	a,	9C	E8	A9	-1
20758	u,貝爾拉龍隊長\0	a,	9C	E8	A9	-1
20759	u,貝爾拉龍戰士\0	a,	9C	E8	A9	-1
20760	u,貝爾拉龍弓手\0	a,	9C	E8	A9	-1
20761	u,派坦\0	a,	9C	E8	A9	-1
20762	u,派坦的騎士\0	a,	9C	E8	A9	-1
20763	u,草原的統治者\0	a,	9C	E8	A9	-1
20764	u,草原的魔法師\0	a,	9C	E8	A9	-1
20765	u,草原的戰士\0	a,	9C	E8	A9	-1
20766	u,草原的弓手\0	a,	9C	E8	A9	-1
20767	u,提瑪克獸人突擊隊隊長\0	a,	9C	E8	A9	-1
20768	u,提瑪克獸人突擊隊咒術士\0	a,	9C	E8	A9	-1
20769	u,提瑪克獸人突擊隊戰士\0	a,	9C	E8	A9	-1
20770	u,提瑪克獸人突擊隊弓手\0	a,	9C	E8	A9	-1
20771	u,巴里夫\0	a,	9C	E8	A9	-1
20772	u,巴里夫的雷歐古\0	a,	9C	E8	A9	-1
20773	u,坎查拉王\0	a,	9C	E8	A9	-1
20774	u,坎查拉\0	a,	9C	E8	A9	-1
20775	u,食人妖襲擊者\0	a,	9C	E8	A9	-1
20776	u,黑暗魅魔\0	a,	9C	E8	A9	-1
20777	u,狩獵熊\0	a,	9C	E8	A9	-1
20778	u,羅格那獸人團長\0	a,	9C	E8	A9	-1
20779	u,羅格那獸人預言者\0	a,	9C	E8	A9	-1
20780	u,血腥之斧菁英\0	a,	9C	E8	A9	-1
20781	u,德魯蜥蜴人巫師\0	a,	9C	E8	A9	-1
20782	u,豺狼訓練兵\0	a,	9C	E8	A9	-1
20783	u,獨雷德狼\0	a,	9C	E8	A9	-1
20784	u,塔沙巴蜥蜴人\0	a,	9C	E8	A9	-1
20785	u,塔沙巴蜥蜴人咒術士\0	a,	9C	E8	A9	-1
20786	u,翼蛇\0	a,	9C	E8	A9	-1
20787	u,翼蛇拉德\0	a,	9C	E8	A9	-1
20788	u,拉庫\0	a,	9C	E8	A9	-1
20789	u,可羅津\0	a,	9C	E8	A9	-1
20790	u,達拉庸\0	a,	9C	E8	A9	-1
20791	u,可羅津戰士\0	a,	9C	E8	A9	-1
20792	u,法里特\0	a,	9C	E8	A9	-1
20793	u,紐司\0	a,	9C	E8	A9	-1
20794	u,刀刃司塔卡拓\0	a,	9C	E8	A9	-1
20795	u,刀刃司塔卡拓工人\0	a,	9C	E8	A9	-1
20796	u,刀刃司塔卡拓戰士\0	a,	9C	E8	A9	-1
20797	u,雄性刀刃司塔卡拓\0	a,	9C	E8	A9	-1
20798	u,水巨人\0	a,	9C	E8	A9	-1
20799	u,水精女王拉德\0	a,	9C	E8	A9	-1
20800	u,伊娃的監視者\0	a,	9C	E8	A9	-1
20801	u,席忒槍兵\0	a,	9C	E8	A9	-1
20802	u,席忒法師\0	a,	9C	E8	A9	-1
20803	u,傀儡主\0	a,	9C	E8	A9	-1
20804	u,可羅津拉德\0	a,	9C	E8	A9	-1
20805	u,達拉庸拉德\0	a,	9C	E8	A9	-1
20806	u,可羅津拉德戰士\0	a,	9C	E8	A9	-1
20807	u,法里特拉德\0	a,	9C	E8	A9	-1
20808	u,紐司拉德\0	a,	9C	E8	A9	-1
20809	u,塔的亡靈\0	a,	9C	E8	A9	-1
20810	u,哈勒特的監視者\0	a,	9C	E8	A9	-1
20811	u,慘絕戰士\0	a,	9C	E8	A9	-1
20812	u,絕望射手\0	a,	9C	E8	A9	-1
20813	u,柯瑞登\0	a,	9C	E8	A9	-1
20814	u,絕望劍士\0	a,	9C	E8	A9	-1
20815	u,哈勒特的獵犬\0	a,	9C	E8	A9	-1
20816	u,哈勒特的親衛隊\0	a,	9C	E8	A9	-1
20817	u,墮落的賢者\0	a,	9C	E8	A9	-1
20818	u,哈勒特的戰士\0	a,	9C	E8	A9	-1
20819	u,深淵射手\0	a,	9C	E8	A9	-1
20820	u,哈勒特的騎士\0	a,	9C	E8	A9	-1
20821	u,依連丹司\0	a,	9C	E8	A9	-1
20822	u,哈勒特的侍女\0	a,	9C	E8	A9	-1
20823	u,白金族士兵\0	a,	9C	E8	A9	-1
20824	u,哈勒特的指揮官\0	a,	9C	E8	A9	-1
20825	u,哈勒特的監察官\0	a,	9C	E8	A9	-1
20826	u,白金族射手\0	a,	9C	E8	A9	-1
20827	u,白金族戰士\0	a,	9C	E8	A9	-1
20828	u,白金族咒術士\0	a,	9C	E8	A9	-1
20829	u,白金族團長\0	a,	9C	E8	A9	-1
20830	u,守護天使\0	a,	9C	E8	A9	-1
20831	u,封印天使\0	a,	9C	E8	A9	-1
20832	u,札肯的槍兵\0	a,	9C	E8	A9	-1
20833	u,札肯的射手\0	a,	9C	E8	A9	-1
20834	u,瑪迪恩\0	a,	9C	E8	A9	-1
20835	u,札肯的監視者\0	a,	9C	E8	A9	-1
20836	u,海賊殭屍\0	a,	9C	E8	A9	-1
20837	u,腐污食人魔\0	a,	9C	E8	A9	-1
20838	u,血蝙蝠\0	a,	9C	E8	A9	-1
20839	u,陰鬱之音\0	a,	9C	E8	A9	-1
20840	u,死亡飛行者\0	a,	9C	E8	A9	-1
20841	u,魔鬼弓箭手\0	a,	9C	E8	A9	-1
20842	u,姆斯維倫\0	a,	9C	E8	A9	-1
20843	u,札肯的親衛隊\0	a,	9C	E8	A9	-1
20844	u,卡倚巴奴\0	a,	9C	E8	A9	-1
20845	u,海賊殭屍船長\0	a,	9C	E8	A9	-1
20846	u,人偶刀手\0	a,	9C	E8	A9	-1
20847	u,貝里大師\0	a,	9C	E8	A9	-1
20848	u,造光者\0	a,	9C	E8	A9	-1
20849	u,光蟲\0	a,	9C	E8	A9	-1
20850	u,金色雄鹿王\0	a,	9C	E8	A9	-1
20851	u,席忒\0	a,	9C	E8	A9	-1
20852	u,班席\0	a,	9C	E8	A9	-1
20853	u,凱爾豺狼\0	a,	9C	E8	A9	-1
20854	u,凱爾豺狼戰士\0	a,	9C	E8	A9	-1
20855	u,凱爾豺狼射手\0	a,	9C	E8	A9	-1
20856	u,凱爾豺狼咒術士\0	a,	9C	E8	A9	-1
20857	u,凱爾豺狼優勝者\0	a,	9C	E8	A9	-1
20858	u,天使\0	a,	9C	E8	A9	-1
20859	u,守護天使\0	a,	9C	E8	A9	-1
20860	u,封印天使\0	a,	9C	E8	A9	-1
20861	u,奧耶豺狼優勝者\0	a,	9C	E8	A9	-1
20862	u,死亡之王\0	a,	9C	E8	A9	-1
20919	u,雄性蜥蜴人\0	a,	9C	E8	A9	-1
20920	u,雄性蜥蜴人巡守\0	a,	9C	E8	A9	-1
20921	u,雄性蜥蜴人哨兵\0	a,	9C	E8	A9	-1
20922	u,雄性蜥蜴人戰士\0	a,	9C	E8	A9	-1
20923	u,雄性蜥蜴人咒術士\0	a,	9C	E8	A9	-1
20924	u,雄性蜥蜴人族長\0	a,	9C	E8	A9	-1
20925	u,巨大阿朗尼得\0	a,	9C	E8	A9	-1
20926	u,劇毒阿朗尼得\0	a,	9C	E8	A9	-1
20927	u,阿朗尼得王\0	a,	9C	E8	A9	-1
20928	u,哈圖奇異蜜蜂\0	a,	9C	E8	A9	-1
20929	u,哈圖惡狼\0	a,	9C	E8	A9	-1
20930	u,哈圖棕熊\0	a,	9C	E8	A9	-1
20931	u,哈圖瑪瑙獸\0	a,	9C	E8	A9	-1
20932	u,哈圖赤色熊\0	a,	9C	E8	A9	-1
20933	u,哈圖溫德薩斯\0	a,	9C	E8	A9	-1
20934	u,胡蜂工人\0	a,	9C	E8	A9	-1
20935	u,胡蜂隊長\0	a,	9C	E8	A9	-1
20936	u,塔諾賽勒諾斯\0	a,	9C	E8	A9	-1
20937	u,塔諾賽勒諾斯士兵\0	a,	9C	E8	A9	-1
20938	u,塔諾賽勒諾斯巡守\0	a,	9C	E8	A9	-1
20939	u,塔諾賽勒諾斯戰士\0	a,	9C	E8	A9	-1
20940	u,塔諾賽勒諾斯咒術士\0	a,	9C	E8	A9	-1
20941	u,塔諾賽勒諾斯族長\0	a,	9C	E8	A9	-1
20942	u,惡夢的領導者\0	a,	9C	E8	A9	-1
20943	u,惡夢的監視者\0	a,	9C	E8	A9	-1
20944	u,惡夢的統治者\0	a,	9C	E8	A9	-1
20945	u,卡帝內\0	a,	9C	E8	A9	-1
20946	u,桑遺德羅\0	a,	9C	E8	A9	-1
20947	u,寇拿比\0	a,	9C	E8	A9	-1
20948	u,巴爾塔\0	a,	9C	E8	A9	-1
20949	u,魯米奴\0	a,	9C	E8	A9	-1
20950	u,因尼瑟\0	a,	9C	E8	A9	-1
20951	u,柏比的侍女\0	a,	9C	E8	A9	-1
20952	u,柏比的隨行員\0	a,	9C	E8	A9	-1
20953	u,柏比\0	a,	9C	E8	A9	-1
20954	u,飢餓的屍體\0	a,	9C	E8	A9	-1
20955	u,戰爭的亡靈\0	a,	9C	E8	A9	-1
20956	u,過去的騎士\0	a,	9C	E8	A9	-1
20957	u,虛無的侵略者\0	a,	9C	E8	A9	-1
20958	u,死亡刀刃\0	a,	9C	E8	A9	-1
20959	u,黑暗守護者\0	a,	9C	E8	A9	-1
20960	u,血的亡靈\0	a,	9C	E8	A9	-1
20961	u,血的騎士\0	a,	9C	E8	A9	-1
20962	u,血的祭司\0	a,	9C	E8	A9	-1
20963	u,血的統治者\0	a,	9C	E8	A9	-1
20964	u,巨大腳印\0	a,	9C	E8	A9	-1
20965	u,妄想的破片\0	a,	9C	E8	A9	-1
20966	u,突變的創造物\0	a,	9C	E8	A9	-1
20967	u,過去的創造物\0	a,	9C	E8	A9	-1
20968	u,不存在者\0	a,	9C	E8	A9	-1
20969	u,巨人的影子\0	a,	9C	E8	A9	-1
20970	u,古代士兵\0	a,	9C	E8	A9	-1
20971	u,古代戰士\0	a,	9C	E8	A9	-1
20972	u,古代咒術士\0	a,	9C	E8	A9	-1
20973	u,被遺忘的古代人\0	a,	9C	E8	A9	-1
20974	u,怨靈之首\0	a,	9C	E8	A9	-1
20975	u,怨靈魔法師\0	a,	9C	E8	A9	-1
20976	u,怨靈戰士\0	a,	9C	E8	A9	-1
20977	u,艾爾摩亞丁的貴婦\0	a,	9C	E8	A9	-1
20978	u,艾爾摩亞丁的護衛射手\0	a,	9C	E8	A9	-1
20979	u,艾爾摩亞丁的女侍\0	a,	9C	E8	A9	-1
20980	u,哈勒特的部下 牧\0	a,	9C	E8	A9	-1
20981	u,牧的魔法師\0	a,	9C	E8	A9	-1
20982	u,牧的騎士\0	a,	9C	E8	A9	-1
20983	u,束縛者\0	a,	9C	E8	A9	-1
20984	u,束縛者戰士\0	a,	9C	E8	A9	-1
20985	u,束縛者弓手\0	a,	9C	E8	A9	-1
20986	u,賽頓\0	a,	9C	E8	A9	-1
20987	u,賽頓的人偶\0	a,	9C	E8	A9	-1
20988	u,賽頓的咒術人偶\0	a,	9C	E8	A9	-1
20989	u,拉卓司\0	a,	9C	E8	A9	-1
20990	u,帕卓司\0	a,	9C	E8	A9	-1
20991	u,沼澤之首\0	a,	9C	E8	A9	-1
20992	u,沼澤鱷魚\0	a,	9C	E8	A9	-1
20993	u,沼澤戰士\0	a,	9C	E8	A9	-1
20994	u,庭園警衛隊長\0	a,	9C	E8	A9	-1
20995	u,庭園警衛兵\0	a,	9C	E8	A9	-1
20996	u,廢墟的冤鬼\0	a,	9C	E8	A9	-1
20997	u,悲哀的士兵\0	a,	9C	E8	A9	-1
20998	u,酷刑\0	a,	9C	E8	A9	-1
20999	u,徘徊的亡靈\0	a,	9C	E8	A9	-1
21000	u,廢墟的冤魂\0	a,	9C	E8	A9	-1
21001	u,破滅射手\0	a,	9C	E8	A9	-1
21002	u,末日巡守\0	a,	9C	E8	A9	-1
21003	u,墓地的浮標\0	a,	9C	E8	A9	-1
21004	u,陰鬱的木主\0	a,	9C	E8	A9	-1
21005	u,墓地掠食者\0	a,	9C	E8	A9	-1
21006	u,末日傭人\0	a,	9C	E8	A9	-1
21007	u,末日警衛\0	a,	9C	E8	A9	-1
21008	u,末日弓手\0	a,	9C	E8	A9	-1
21009	u,末日裝甲兵\0	a,	9C	E8	A9	-1
21010	u,末日戰士\0	a,	9C	E8	A9	-1
21011	u,豺狼先鋒隊\0	a,	9C	E8	A9	-1
21012	u,魔法之眼\0	a,	9C	E8	A9	-1
21013	u,豺狼先鋒隊射手\0	a,	9C	E8	A9	-1
21014	u,亞戰爭暴君\0	a,	9C	E8	A9	-1
21015	u,豺狼先鋒隊隊長\0	a,	9C	E8	A9	-1
21016	u,戰爭暴君\0	a,	9C	E8	A9	-1
21017	u,墮落的獸人\0	a,	9C	E8	A9	-1
21018	u,古代翼魔\0	a,	9C	E8	A9	-1
21019	u,墮落的獸人射手\0	a,	9C	E8	A9	-1
21020	u,墮落的獸人咒術士\0	a,	9C	E8	A9	-1
21021	u,利爪虎\0	a,	9C	E8	A9	-1
21022	u,墮落的獸人團長\0	a,	9C	E8	A9	-1
21023	u,咽鳴的風\0	a,	9C	E8	A9	-1
21024	u,牙語的風\0	a,	9C	E8	A9	-1
21025	u,輕笑的風\0	a,	9C	E8	A9	-1
21026	u,歌唱的風\0	a,	9C	E8	A9	-1
21034	u,食人魔\0	a,	9C	E8	A9	-1
21035	u,凱沙林\0	a,	9C	E8	A9	-1
21036	u,席德巴輪\0	a,	9C	E8	A9	-1
21037	u,歐修特\0	a,	9C	E8	A9	-1
21038	u,粱馬\0	a,	9C	E8	A9	-1
21039	u,狙擊者的手下\0	a,	9C	E8	A9	-1
21040	u,黑暗的士兵\0	a,	9C	E8	A9	-1
21058	u,獸王\0	a,	9C	E8	A9	-1
21059	u,守護獸\0	a,	9C	E8	A9	-1
21060	u,監視獸\0	a,	9C	E8	A9	-1
21061	u,哈勒特的守護者\0	a,	9C	E8	A9	-1
21062	u,傳令天使\0	a,	9C	E8	A9	-1
21063	u,傳令天使\0	a,	9C	E8	A9	-1
21064	u,白金族守護者弓手\0	a,	9C	E8	A9	-1
21065	u,白金族守護者戰士\0	a,	9C	E8	A9	-1
21066	u,白金族守護者咒術士\0	a,	9C	E8	A9	-1
21067	u,守護者大天使\0	a,	9C	E8	A9	-1
21068	u,守護者大天使\0	a,	9C	E8	A9	-1
21069	u,白金族守護者軍長\0	a,	9C	E8	A9	-1
21070	u,封印大天使\0	a,	9C	E8	A9	-1
21071	u,封印大天使\0	a,	9C	E8	A9	-1
21072	u,白金族守護者族長\0	a,	9C	E8	A9	-1
21073	u,艾爾摩亞丁的護衛戰士\0	a,	9C	E8	A9	-1
21074	u,束縛者魔法師\0	a,	9C	E8	A9	-1
21075	u,殺戮的瓦丁\0	a,	9C	E8	A9	-1
21076	u,瓦丁的騎士\0	a,	9C	E8	A9	-1
21077	u,瓦丁的魔法師\0	a,	9C	E8	A9	-1
21078	u,魔導士法那克\0	a,	9C	E8	A9	-1
21079	u,法那克的創造物\0	a,	9C	E8	A9	-1
21080	u,法那克的守護靈\0	a,	9C	E8	A9	-1
21081	u,能天使\0	a,	9C	E8	A9	-1
21082	u,能天使的護衛兵\0	a,	9C	E8	A9	-1
21083	u,能天使的精靈\0	a,	9C	E8	A9	-1
21084	u,血之女\0	a,	9C	E8	A9	-1
21085	u,血之射手\0	a,	9C	E8	A9	-1
